id,kode_provinsi,nama_provinsi,nama_pos_hujan,nama_stasiun_hujan,bulan,jumlah_curah_hujan,satuan,tahun
1259,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,NOVEMBER,246.0,MILIMETER,2020
1260,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,DESEMBER,174.0,MILIMETER,2020
1261,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JANUARI,405.0,MILIMETER,2020
1262,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,FEBRUARI,297.0,MILIMETER,2020
1263,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,MARET,349.0,MILIMETER,2020
1264,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,APRIL,474.0,MILIMETER,2020
1265,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,MEI,267.0,MILIMETER,2020
1266,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JUNI,249.0,MILIMETER,2020
1267,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JULI,75.0,MILIMETER,2020
1268,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,AGUSTUS,13.0,MILIMETER,2020
1269,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,SEPTEMBER,97.0,MILIMETER,2020
1270,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,OKTOBER,404.0,MILIMETER,2020
1271,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,NOVEMBER,371.0,MILIMETER,2020
1272,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,DESEMBER,183.0,MILIMETER,2020
1273,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,JANUARI,243.0,MILIMETER,2020
1274,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,FEBRUARI,628.0,MILIMETER,2020
1275,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,MARET,360.0,MILIMETER,2020
1276,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,APRIL,267.0,MILIMETER,2020
1277,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,MEI,625.0,MILIMETER,2020
1278,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,JUNI,857.0,MILIMETER,2020
1279,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,JULI,205.0,MILIMETER,2020
1280,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,AGUSTUS,159.0,MILIMETER,2020
1281,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,SEPTEMBER,70.0,MILIMETER,2020
1282,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,OKTOBER,927.0,MILIMETER,2020
1283,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,NOVEMBER,1366.0,MILIMETER,2020
1284,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,DESEMBER,671.0,MILIMETER,2020
1285,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,JANUARI,238.5,MILIMETER,2020
1286,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,FEBRUARI,361.5,MILIMETER,2020
1287,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,MARET,535.0,MILIMETER,2020
1288,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,APRIL,437.0,MILIMETER,2020
1289,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,MEI,669.0,MILIMETER,2020
1290,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,JUNI,598.0,MILIMETER,2020
1291,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,JULI,164.0,MILIMETER,2020
1292,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,AGUSTUS,0.0,MILIMETER,2020
1293,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,SEPTEMBER,160.8,MILIMETER,2020
1294,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,OKTOBER,763.9,MILIMETER,2020
1295,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,NOVEMBER,288.9,MILIMETER,2020
1296,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,DESEMBER,396.4,MILIMETER,2020
1297,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,JANUARI,155.0,MILIMETER,2020
1298,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,FEBRUARI,267.0,MILIMETER,2020
1299,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,MARET,254.0,MILIMETER,2020
1300,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,APRIL,481.0,MILIMETER,2020
1301,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,MEI,271.0,MILIMETER,2020
1302,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,JUNI,346.0,MILIMETER,2020
1303,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,JULI,112.0,MILIMETER,2020
1304,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,AGUSTUS,39.0,MILIMETER,2020
1305,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,SEPTEMBER,110.0,MILIMETER,2020
1306,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,OKTOBER,199.0,MILIMETER,2020
1307,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,NOVEMBER,137.0,MILIMETER,2020
1308,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,DESEMBER,180.0,MILIMETER,2020
1309,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,JANUARI,221.0,MILIMETER,2020
1310,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,FEBRUARI,356.0,MILIMETER,2020
1311,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,MARET,243.0,MILIMETER,2020
1312,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,APRIL,136.5,MILIMETER,2020
1313,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,MEI,296.5,MILIMETER,2020
1314,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,JUNI,278.0,MILIMETER,2020
1315,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,JULI,65.5,MILIMETER,2020
1316,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,AGUSTUS,59.5,MILIMETER,2020
1317,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,SEPTEMBER,82.0,MILIMETER,2020
1318,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,OKTOBER,716.0,MILIMETER,2020
1319,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,NOVEMBER,304.5,MILIMETER,2020
1320,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,DESEMBER,367.5,MILIMETER,2020
1321,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,JANUARI,144.0,MILIMETER,2020
1322,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,FEBRUARI,319.0,MILIMETER,2020
1323,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,MARET,356.0,MILIMETER,2020
1324,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,APRIL,283.5,MILIMETER,2020
1325,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,MEI,404.5,MILIMETER,2020
1326,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,JUNI,390.5,MILIMETER,2020
1327,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,JULI,116.5,MILIMETER,2020
1328,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,AGUSTUS,54.0,MILIMETER,2020
1329,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,SEPTEMBER,203.5,MILIMETER,2020
1330,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,OKTOBER,916.0,MILIMETER,2020
1331,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,NOVEMBER,334.5,MILIMETER,2020
1332,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,DESEMBER,426.5,MILIMETER,2020
1333,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,JANUARI,506.0,MILIMETER,2020
1334,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,FEBRUARI,296.0,MILIMETER,2020
1335,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,MARET,194.0,MILIMETER,2020
1336,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,APRIL,323.0,MILIMETER,2020
1337,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,MEI,139.0,MILIMETER,2020
1338,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,JUNI,313.0,MILIMETER,2020
1339,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,JULI,59.0,MILIMETER,2020
1340,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,AGUSTUS,35.0,MILIMETER,2020
1341,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,SEPTEMBER,175.0,MILIMETER,2020
1342,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,OKTOBER,391.0,MILIMETER,2020
1343,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,NOVEMBER,295.0,MILIMETER,2020
1344,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,DESEMBER,393.0,MILIMETER,2020
1345,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,JANUARI,565.0,MILIMETER,2020
1346,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,FEBRUARI,247.0,MILIMETER,2020
1347,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,MARET,990.0,MILIMETER,2020
1348,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,APRIL,235.0,MILIMETER,2020
1349,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,MEI,659.0,MILIMETER,2020
1350,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,JUNI,488.0,MILIMETER,2020
1351,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,JULI,164.0,MILIMETER,2020
1352,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,AGUSTUS,138.0,MILIMETER,2020
1353,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,SEPTEMBER,245.0,MILIMETER,2020
1354,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,OKTOBER,877.0,MILIMETER,2020
1355,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,NOVEMBER,571.0,MILIMETER,2020
1356,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,DESEMBER,430.0,MILIMETER,2020
1357,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,JANUARI,247.5,MILIMETER,2020
1358,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,FEBRUARI,373.0,MILIMETER,2020
1359,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,MARET,290.5,MILIMETER,2020
1360,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,APRIL,219.0,MILIMETER,2020
1361,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,MEI,385.0,MILIMETER,2020
1362,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,JUNI,457.5,MILIMETER,2020
1363,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,JULI,98.0,MILIMETER,2020
1364,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,AGUSTUS,96.0,MILIMETER,2020
1365,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,SEPTEMBER,248.0,MILIMETER,2020
1366,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,OKTOBER,1078.5,MILIMETER,2020
1367,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,NOVEMBER,349.0,MILIMETER,2020
1368,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,DESEMBER,407.5,MILIMETER,2020
1369,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,JANUARI,218.5,MILIMETER,2020
1370,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,FEBRUARI,732.0,MILIMETER,2020
1371,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,MARET,709.0,MILIMETER,2020
1372,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,APRIL,74.0,MILIMETER,2020
1373,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,MEI,285.5,MILIMETER,2020
1374,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,JUNI,158.0,MILIMETER,2020
1375,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,JULI,0.0,MILIMETER,2020
1376,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,AGUSTUS,0.0,MILIMETER,2020
1377,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,SEPTEMBER,91.5,MILIMETER,2020
1378,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,OKTOBER,519.0,MILIMETER,2020
1379,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,NOVEMBER,346.5,MILIMETER,2020
1380,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,DESEMBER,0.0,MILIMETER,2020
1381,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,JANUARI,370.0,MILIMETER,2020
1382,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,FEBRUARI,370.0,MILIMETER,2020
1383,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,MARET,565.0,MILIMETER,2020
1384,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,APRIL,48.0,MILIMETER,2020
1385,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,MEI,276.0,MILIMETER,2020
1386,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,JUNI,206.0,MILIMETER,2020
1387,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,JULI,0.0,MILIMETER,2020
1388,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,AGUSTUS,0.0,MILIMETER,2020
1389,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,SEPTEMBER,215.0,MILIMETER,2020
1390,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,OKTOBER,709.2,MILIMETER,2020
1391,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,NOVEMBER,325.6,MILIMETER,2020
1392,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,DESEMBER,388.1,MILIMETER,2020
1393,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,JANUARI,320.0,MILIMETER,2020
1394,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,FEBRUARI,342.0,MILIMETER,2020
1395,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,MARET,290.0,MILIMETER,2020
1396,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,APRIL,437.0,MILIMETER,2020
1397,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,MEI,389.0,MILIMETER,2020
1398,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,JUNI,620.0,MILIMETER,2020
1399,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,JULI,73.0,MILIMETER,2020
1400,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,AGUSTUS,182.0,MILIMETER,2020
1401,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,SEPTEMBER,120.0,MILIMETER,2020
1402,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,OKTOBER,1222.0,MILIMETER,2020
1403,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,NOVEMBER,1265.0,MILIMETER,2020
1404,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,DESEMBER,693.0,MILIMETER,2020
1405,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,JANUARI,1331.5,MILIMETER,2020
1406,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,FEBRUARI,1472.0,MILIMETER,2020
1407,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,MARET,1340.0,MILIMETER,2020
1408,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,APRIL,770.0,MILIMETER,2020
1409,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,MEI,1077.3,MILIMETER,2020
1410,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,JUNI,889.5,MILIMETER,2020
1411,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,JULI,99.5,MILIMETER,2020
1412,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,AGUSTUS,143.0,MILIMETER,2020
1413,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,SEPTEMBER,275.0,MILIMETER,2020
1414,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,OKTOBER,864.0,MILIMETER,2020
1415,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,NOVEMBER,895.0,MILIMETER,2020
1416,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,DESEMBER,764.0,MILIMETER,2020
1417,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,JANUARI,460.8,MILIMETER,2020
1418,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,FEBRUARI,292.6,MILIMETER,2020
1419,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,MARET,256.5,MILIMETER,2020
1420,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,APRIL,25.2,MILIMETER,2020
1421,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,MEI,147.3,MILIMETER,2020
1422,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,JUNI,22.6,MILIMETER,2020
1423,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,JULI,159.1,MILIMETER,2020
1424,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,AGUSTUS,0.0,MILIMETER,2020
1425,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,SEPTEMBER,191.5,MILIMETER,2020
1426,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,OKTOBER,418.5,MILIMETER,2020
1427,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,NOVEMBER,398.6,MILIMETER,2020
1428,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,DESEMBER,229.3,MILIMETER,2020
1429,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,JANUARI,602.0,MILIMETER,2020
1430,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,FEBRUARI,582.5,MILIMETER,2020
1431,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,MARET,395.0,MILIMETER,2020
1432,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,APRIL,412.5,MILIMETER,2020
1433,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,MEI,446.0,MILIMETER,2020
1434,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,JUNI,558.0,MILIMETER,2020
1435,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,JULI,114.5,MILIMETER,2020
1436,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,AGUSTUS,0.0,MILIMETER,2020
1437,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,SEPTEMBER,206.0,MILIMETER,2020
1438,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,OKTOBER,626.0,MILIMETER,2020
1439,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,NOVEMBER,435.5,MILIMETER,2020
1440,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,DESEMBER,353.5,MILIMETER,2020
1441,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,JANUARI,81.0,MILIMETER,2021
1442,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,FEBRUARI,102.0,MILIMETER,2021
1443,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,MARET,53.0,MILIMETER,2021
1444,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,APRIL,102.0,MILIMETER,2021
1445,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,MEI,40.0,MILIMETER,2021
1446,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,JUNI,72.0,MILIMETER,2021
1447,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,JULI,25.0,MILIMETER,2021
1448,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,AGUSTUS,12.0,MILIMETER,2021
1449,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,SEPTEMBER,40.0,MILIMETER,2021
1450,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,OKTOBER,72.0,MILIMETER,2021
1451,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,NOVEMBER,72.0,MILIMETER,2021
1452,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,DESEMBER,72.0,MILIMETER,2021
1453,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,JANUARI,81.0,MILIMETER,2021
1454,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,FEBRUARI,92.0,MILIMETER,2021
1455,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,MARET,39.0,MILIMETER,2021
1456,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,APRIL,28.0,MILIMETER,2021
1457,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,MEI,55.0,MILIMETER,2021
1458,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,JUNI,44.0,MILIMETER,2021
1459,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,JULI,31.0,MILIMETER,2021
1460,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,AGUSTUS,72.0,MILIMETER,2021
1461,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,SEPTEMBER,72.0,MILIMETER,2021
1462,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,OKTOBER,82.0,MILIMETER,2021
1463,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,NOVEMBER,61.0,MILIMETER,2021
1464,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,DESEMBER,139.0,MILIMETER,2021
1465,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JANUARI,55.0,MILIMETER,2021
1466,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,FEBRUARI,33.0,MILIMETER,2021
1467,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,MARET,48.0,MILIMETER,2021
1468,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,APRIL,39.0,MILIMETER,2021
1469,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,MEI,18.0,MILIMETER,2021
1470,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JUNI,64.0,MILIMETER,2021
1471,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JULI,46.0,MILIMETER,2021
1472,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,AGUSTUS,24.0,MILIMETER,2021
1473,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,SEPTEMBER,49.0,MILIMETER,2021
1474,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,OKTOBER,42.0,MILIMETER,2021
1475,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,NOVEMBER,42.0,MILIMETER,2021
1476,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,DESEMBER,63.0,MILIMETER,2021
1477,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JANUARI,33.0,MILIMETER,2021
1478,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,FEBRUARI,14.0,MILIMETER,2021
1479,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,MARET,15.0,MILIMETER,2021
1480,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,APRIL,18.0,MILIMETER,2021
1481,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,MEI,5.0,MILIMETER,2021
1482,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JUNI,69.0,MILIMETER,2021
1483,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JULI,85.0,MILIMETER,2021
1484,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,AGUSTUS,36.0,MILIMETER,2021
1485,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,SEPTEMBER,84.0,MILIMETER,2021
1486,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,OKTOBER,39.0,MILIMETER,2021
1487,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,NOVEMBER,39.0,MILIMETER,2021
1488,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,DESEMBER,60.0,MILIMETER,2021
1489,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JANUARI,16.0,MILIMETER,2021
1490,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,FEBRUARI,50.0,MILIMETER,2021
1491,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,MARET,24.0,MILIMETER,2021
1492,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,APRIL,20.0,MILIMETER,2021
1493,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,MEI,15.0,MILIMETER,2021
1494,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JUNI,26.0,MILIMETER,2021
1495,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JULI,26.0,MILIMETER,2021
1496,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,AGUSTUS,19.0,MILIMETER,2021
1497,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,SEPTEMBER,88.0,MILIMETER,2021
1498,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,OKTOBER,50.0,MILIMETER,2021
1499,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,NOVEMBER,50.0,MILIMETER,2021
1500,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,DESEMBER,22.0,MILIMETER,2021
1501,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JANUARI,53.0,MILIMETER,2021
1502,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,FEBRUARI,42.0,MILIMETER,2021
1503,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,MARET,93.0,MILIMETER,2021
1504,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,APRIL,25.0,MILIMETER,2021
1505,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,MEI,61.0,MILIMETER,2021
1506,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JUNI,117.0,MILIMETER,2021
1507,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JULI,0.0,MILIMETER,2021
